,suite_name,suite_id,exp_name,run,workload_info.name,workload.rep,allocation,composition,workload_mode,workload_profit,workload.mechanism_mix,workload.sub_mix,workload.pa_mix,budget.mode,budget.ModeConfig.Unlocking.slack,request_info.mechanism.name,allocation_status_all,profit_elephant_all,profit_hare_all,profit_mice_all,profit_elephant_accepted,profit_hare_accepted,profit_mice_accepted,profit_elephant_rejected,profit_hare_rejected,profit_mice_rejected,n_requests_elephant_all,n_requests_hare_all,n_requests_mice_all,n_requests_elephant_accepted,n_requests_hare_accepted,n_requests_mice_accepted,n_requests_elephant_rejected,n_requests_hare_rejected,n_requests_mice_rejected
3099,sp_sub,1690826136,wl_small_mem,1008,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},1120,1119,1165,0,0,1165,1120,1119,0,1120,1119,1165,0,0,1165,1120,1119,0
3100,sp_sub,1690826136,wl_small_mem,1008,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,MLNoisySGDMechanism,{'Optimal': 40},1124,1109,1121,0,187,1121,1124,922,0,1124,1109,1121,0,187,1121,1124,922,0
3101,sp_sub,1690826136,wl_small_mem,1008,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,MLPateGaussianMechanism,{'Optimal': 40},1176,1094,1130,0,2,1130,1176,1092,0,1176,1094,1130,0,2,1130,1176,1092,0
3102,sp_sub,1690826136,wl_small_mem,1008,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},1124,1153,1082,0,0,1082,1124,1153,0,1124,1153,1082,0,0,1082,1124,1153,0
3103,sp_sub,1690826136,wl_small_mem,1008,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},1150,1185,1134,0,0,1134,1150,1185,0,1150,1185,1134,0,0,1134,1150,1185,0
3104,sp_sub,1690826136,wl_small_mem,1009,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},1033,1119,1195,0,3,1051,1033,1116,144,1033,1119,1195,0,3,1051,1033,1116,144
3105,sp_sub,1690826136,wl_small_mem,1009,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},1120,1119,1165,0,0,1165,1120,1119,0,1120,1119,1165,0,0,1165,1120,1119,0
3106,sp_sub,1690826136,wl_small_mem,1009,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.4,MLNoisySGDMechanism,{'Optimal': 40},1124,1109,1121,0,224,1121,1124,885,0,1124,1109,1121,0,224,1121,1124,885,0
3107,sp_sub,1690826136,wl_small_mem,1009,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.4,MLPateGaussianMechanism,{'Optimal': 40},1176,1094,1130,0,8,1014,1176,1086,116,1176,1094,1130,0,8,1014,1176,1086,116
3108,sp_sub,1690826136,wl_small_mem,1009,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},1124,1153,1082,0,0,1082,1124,1153,0,1124,1153,1082,0,0,1082,1124,1153,0
3109,sp_sub,1690826136,wl_small_mem,1009,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,equal-ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},1150,1185,1134,0,0,1133,1150,1185,1,1150,1185,1134,0,0,1133,1150,1185,1
3110,sp_sub,1690826136,wl_small_mem,1010,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},2884256,229172,207552,256176,161116,207552,2628080,68056,0,1117,1219,1104,55,857,1104,1062,362,0
3111,sp_sub,1690826136,wl_small_mem,1010,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},2897666,212064,220900,93823,30644,220900,2803843,181420,0,1111,1128,1175,20,163,1175,1091,965,0
3112,sp_sub,1690826136,wl_small_mem,1010,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.2,MLNoisySGDMechanism,{'Optimal': 40},3114368,205672,213568,2057330,159800,213568,1057038,45872,0,1184,1094,1136,462,850,1136,722,244,0
3113,sp_sub,1690826136,wl_small_mem,1010,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.2,MLPateGaussianMechanism,{'Optimal': 40},3115522,215072,219584,438347,146076,219584,2677175,68996,0,1148,1144,1168,96,777,1168,1052,367,0
3114,sp_sub,1690826136,wl_small_mem,1010,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},2935620,215448,207364,71925,29328,207364,2863695,186120,0,1095,1146,1103,16,156,1103,1079,990,0
3115,sp_sub,1690826136,wl_small_mem,1010,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},2912179,216012,202664,53425,26320,202664,2858754,189692,0,1141,1149,1078,13,140,1078,1128,1009,0
3116,sp_sub,1690826136,wl_small_mem,1011,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},2884256,229172,207552,294497,157544,207552,2589759,71628,0,1117,1219,1104,68,838,1104,1049,381,0
3117,sp_sub,1690826136,wl_small_mem,1011,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},2897666,212064,220900,88537,35156,220900,2809129,176908,0,1111,1128,1175,21,187,1175,1090,941,0
3118,sp_sub,1690826136,wl_small_mem,1011,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.4,MLNoisySGDMechanism,{'Optimal': 40},3114368,205672,213568,1997109,155476,213380,1117259,50196,188,1184,1094,1136,457,827,1135,727,267,1
3119,sp_sub,1690826136,wl_small_mem,1011,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.4,MLPateGaussianMechanism,{'Optimal': 40},3115522,215072,219584,348489,140060,219208,2767033,75012,376,1148,1144,1168,76,745,1166,1072,399,2
3120,sp_sub,1690826136,wl_small_mem,1011,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},2935620,215448,207364,119308,31772,207364,2816312,183676,0,1095,1146,1103,28,169,1103,1067,977,0
3121,sp_sub,1690826136,wl_small_mem,1011,mixed:GM-LM-RR-LSVT-SGD-PATE-sub5-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub5,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},2912179,216012,202664,89105,27260,202664,2823074,188752,0,1141,1149,1078,20,145,1078,1121,1004,0
3122,sp_sub,1690826136,wl_small_mem,1012,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},3129436,210782,42028,0,38448,27588,3129436,172334,14440,1162,1121,1106,0,154,726,1162,967,380
3123,sp_sub,1690826136,wl_small_mem,1012,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},3098521,211985,40812,0,3826,32528,3098521,208159,8284,1136,1119,1074,0,15,856,1136,1104,218
3124,sp_sub,1690826136,wl_small_mem,1012,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.2,MLNoisySGDMechanism,{'Optimal': 40},3177945,203509,42332,722551,51352,39140,2455394,152157,3192,1136,1097,1114,138,200,1030,998,897,84
3125,sp_sub,1690826136,wl_small_mem,1012,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.2,MLPateGaussianMechanism,{'Optimal': 40},3047644,204014,43890,0,35966,27816,3047644,168048,16074,1104,1097,1155,0,152,732,1104,945,423
3126,sp_sub,1690826136,wl_small_mem,1012,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},3079696,206154,43396,0,2397,34276,3079696,203757,9120,1163,1076,1142,0,8,902,1163,1068,240
3127,sp_sub,1690826136,wl_small_mem,1012,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},3105823,190953,42522,0,1738,32832,3105823,189215,9690,1121,1092,1119,0,7,864,1121,1085,255
3128,sp_sub,1690826136,wl_small_mem,1013,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},3129436,210782,42028,0,45406,29412,3129436,165376,12616,1162,1121,1106,0,175,774,1162,946,332
3129,sp_sub,1690826136,wl_small_mem,1013,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},3098521,211985,40812,1936,4444,31540,3096585,207541,9272,1136,1119,1074,1,16,830,1135,1103,244
3130,sp_sub,1690826136,wl_small_mem,1013,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.4,MLNoisySGDMechanism,{'Optimal': 40},3177945,203509,42332,700596,66699,37392,2477349,136810,4940,1136,1097,1114,135,256,984,1001,841,130
3131,sp_sub,1690826136,wl_small_mem,1013,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.4,MLPateGaussianMechanism,{'Optimal': 40},3047644,204014,43890,5188,41965,30362,3042456,162049,13528,1104,1097,1155,1,166,799,1103,931,356
3132,sp_sub,1690826136,wl_small_mem,1013,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},3079696,206154,43396,0,3478,33022,3079696,202676,10374,1163,1076,1142,0,12,869,1163,1064,273
3133,sp_sub,1690826136,wl_small_mem,1013,mixed:GM-LM-RR-LSVT-SGD-PATE-sub25-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub25,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},3105823,190953,42522,0,1276,32984,3105823,189677,9538,1121,1092,1119,0,4,868,1121,1088,251
3134,sp_sub,1690826136,wl_small_mem,1014,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},3140256,213228,24423,0,15163,2394,3140256,198065,22029,1131,1105,1163,0,57,114,1131,1048,1049
3135,sp_sub,1690826136,wl_small_mem,1014,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},3023946,222172,24696,0,892,4011,3023946,221280,20685,1132,1150,1176,0,3,191,1132,1147,985
3136,sp_sub,1690826136,wl_small_mem,1014,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.2,MLNoisySGDMechanism,{'Optimal': 40},3163768,218506,23961,504472,45896,13797,2659296,172610,10164,1132,1140,1141,95,141,657,1037,999,484
3137,sp_sub,1690826136,wl_small_mem,1014,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.2,MLPateGaussianMechanism,{'Optimal': 40},3182834,198883,24297,0,15463,2751,3182834,183420,21546,1160,1084,1157,0,58,131,1160,1026,1026
3138,sp_sub,1690826136,wl_small_mem,1014,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},3456744,228001,23310,0,501,3759,3456744,227500,19551,1226,1164,1110,0,2,179,1226,1162,931
3139,sp_sub,1690826136,wl_small_mem,1014,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},3113305,205482,24360,0,43,4221,3113305,205439,20139,1103,1092,1160,0,1,201,1103,1091,959
3140,sp_sub,1690826136,wl_small_mem,1015,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},3140256,213228,24423,0,23911,2772,3140256,189317,21651,1131,1105,1163,0,78,132,1131,1027,1031
3141,sp_sub,1690826136,wl_small_mem,1015,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},3023946,222172,24696,0,21,4977,3023946,222151,19719,1132,1150,1176,0,1,237,1132,1149,939
3142,sp_sub,1690826136,wl_small_mem,1015,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.4,MLNoisySGDMechanism,{'Optimal': 40},3163768,218506,23961,505432,61219,12054,2658336,157287,11907,1132,1140,1141,95,184,574,1037,956,567
3143,sp_sub,1690826136,wl_small_mem,1015,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.4,MLPateGaussianMechanism,{'Optimal': 40},3182834,198883,24297,0,20189,3129,3182834,178694,21168,1160,1084,1157,0,73,149,1160,1011,1008
3144,sp_sub,1690826136,wl_small_mem,1015,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},3456744,228001,23310,0,152,5124,3456744,227849,18186,1226,1164,1110,0,1,244,1226,1163,866
3145,sp_sub,1690826136,wl_small_mem,1015,mixed:GM-LM-RR-LSVT-SGD-PATE-sub45-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub45,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},3113305,205482,24360,0,740,4683,3113305,204742,19677,1103,1092,1160,0,2,223,1103,1090,937
3146,sp_sub,1690826136,wl_small_mem,1016,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},3299396,232957,17115,0,3856,465,3299396,229101,16650,1135,1157,1141,0,11,31,1135,1146,1110
3147,sp_sub,1690826136,wl_small_mem,1016,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},3137594,213948,17595,0,46,1035,3137594,213902,16560,1142,1137,1173,0,1,69,1142,1136,1104
3148,sp_sub,1690826136,wl_small_mem,1016,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.2,MLNoisySGDMechanism,{'Optimal': 40},3164705,228680,17145,429588,32305,7680,2735117,196375,9465,1178,1117,1143,77,87,512,1101,1030,631
3149,sp_sub,1690826136,wl_small_mem,1016,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.2,MLPateGaussianMechanism,{'Optimal': 40},3136259,209871,17595,0,4856,495,3136259,205015,17100,1126,1098,1173,0,14,33,1126,1084,1140
3150,sp_sub,1690826136,wl_small_mem,1016,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},3033482,203985,17760,0,261,1005,3033482,203724,16755,1116,1087,1184,0,1,67,1116,1086,1117
3151,sp_sub,1690826136,wl_small_mem,1016,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},3219293,226359,16380,0,0,1230,3219293,226359,15150,1119,1102,1092,0,0,82,1119,1102,1010
3152,sp_sub,1690826136,wl_small_mem,1017,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},3299396,232957,17115,0,16484,840,3299396,216473,16275,1135,1157,1141,0,50,56,1135,1107,1085
3153,sp_sub,1690826136,wl_small_mem,1017,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},3137594,213948,17595,0,476,1515,3137594,213472,16080,1142,1137,1173,0,2,101,1142,1135,1072
3154,sp_sub,1690826136,wl_small_mem,1017,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.4,MLNoisySGDMechanism,{'Optimal': 40},3164705,228680,17145,358573,53428,7215,2806132,175252,9930,1178,1117,1143,65,150,481,1113,967,662
3155,sp_sub,1690826136,wl_small_mem,1017,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.4,MLPateGaussianMechanism,{'Optimal': 40},3136259,209871,17595,0,18557,1155,3136259,191314,16440,1126,1098,1173,0,58,77,1126,1040,1096
3156,sp_sub,1690826136,wl_small_mem,1017,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.4,RandResponseMechanism,{'Optimal': 40},3033482,203985,17760,0,0,1560,3033482,203985,16200,1116,1087,1184,0,0,104,1116,1087,1080
3157,sp_sub,1690826136,wl_small_mem,1017,mixed:GM-LM-RR-LSVT-SGD-PATE-sub65-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub65,nopa,Unlocking,0.4,SVTLaplaceMechanism,{'Optimal': 40},3219293,226359,16380,0,92,1455,3219293,226267,14925,1119,1102,1092,0,1,97,1119,1101,995
3158,sp_sub,1690826136,wl_small_mem,1018,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,GaussianMechanism,{'Optimal': 40},3023811,219142,16781,0,6464,636,3023811,212678,16145,1033,1119,1195,0,19,36,1033,1100,1159
3159,sp_sub,1690826136,wl_small_mem,1018,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,LaplaceMechanism,{'Optimal': 40},3140332,210441,16175,0,0,1625,3140332,210441,14550,1120,1119,1165,0,0,79,1120,1119,1086
3160,sp_sub,1690826136,wl_small_mem,1018,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,MLNoisySGDMechanism,{'Optimal': 40},3103151,228526,16015,304122,55338,4942,2799029,173188,11073,1124,1109,1121,54,143,230,1070,966,891
3161,sp_sub,1690826136,wl_small_mem,1018,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,MLPateGaussianMechanism,{'Optimal': 40},3240541,210403,16222,0,6250,682,3240541,204153,15540,1176,1094,1130,0,18,38,1176,1076,1092
3162,sp_sub,1690826136,wl_small_mem,1018,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,RandResponseMechanism,{'Optimal': 40},3209032,233265,15322,0,0,1589,3209032,233265,13733,1124,1153,1082,0,0,79,1124,1153,1003
3163,sp_sub,1690826136,wl_small_mem,1018,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.2,SVTLaplaceMechanism,{'Optimal': 40},3168635,234986,15834,0,0,1648,3168635,234986,14186,1150,1185,1134,0,0,80,1150,1185,1054
3164,sp_sub,1690826136,wl_small_mem,1019,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.4,GaussianMechanism,{'Optimal': 40},3023811,219142,16781,0,10347,477,3023811,208795,16304,1033,1119,1195,0,28,27,1033,1091,1168
3165,sp_sub,1690826136,wl_small_mem,1019,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.4,LaplaceMechanism,{'Optimal': 40},3140332,210441,16175,0,0,1619,3140332,210441,14556,1120,1119,1165,0,0,85,1120,1119,1080
3166,sp_sub,1690826136,wl_small_mem,1019,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.4,MLNoisySGDMechanism,{'Optimal': 40},3103151,228526,16015,320071,45616,5781,2783080,182910,10234,1124,1109,1121,57,123,279,1067,986,842
3167,sp_sub,1690826136,wl_small_mem,1019,mixed:GM-LM-RR-LSVT-SGD-PATE-sub85-defpa,0,dpk-gurobi,block-composition,upc,ncd,mixed:GM-LM-RR-LSVT-SGD-PATE,sub85,nopa,Unlocking,0.4,MLPateGaussianMechanism,{'Optimal': 40},3240541,210403,16222,0,5046,886,3240541,205357,15336,1176,1094,1130,0,17,50,1176,1077,1080
